State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Gauteng,Roodepoort,2014-01-01,16.53,24.81,5.69,10.67,16.37,8.17,0.48,4.95,50.8,0.84,3.32,2.47,78,Satisfactory,15.57,43.45,0.0061,0.26,9.54,291.27
Gauteng,Springs,2014-01-01,13.48,24.23,9.51,17.04,26.55,6.78,0.39,3.35,30.11,1.07,3.73,1.24,93,Satisfactory,10.78,71.78,0.0062,-0.12,8.0,289.53
KwaZulu-Natal,Durban,2014-01-01,14.54,32.43,11.36,21.33,32.7,5.87,0.53,5.52,48.75,1.19,2.84,2.81,74,Satisfactory,33.46,65.78,0.0068,0.4,10.26,2611.8
KwaZulu-Natal,Pietermaritzburg,2014-01-01,15.58,19.14,5.81,10.81,16.62,1.93,0.59,0.0,40.05,0.62,2.2,0.89,54,Satisfactory,10.61,69.77,0.0041,0.43,4.83,187.26
KwaZulu-Natal,Richards Bay,2014-01-01,19.05,48.41,5.11,9.58,14.69,4.06,0.47,16.52,37.37,0.85,1.97,1.23,82,Satisfactory,10.8,79.85,0.0044,-0.14,22.57,978.95
KwaZulu-Natal,Newcastle,2014-01-01,12.39,28.25,6.92,14.07,20.99,5.73,0.23,4.44,43.83,1.19,4.19,2.27,80,Satisfactory,12.88,74.57,0.0031,0.14,10.13,202.52
KwaZulu-Natal,Ladysmith,2014-01-01,19.22,30.44,6.95,13.06,20.01,7.56,0.44,4.38,34.9,0.99,3.26,2.95,57,Satisfactory,9.45,72.15,0.005,1.14,6.41,99.49
KwaZulu-Natal,Port Shepstone,2014-01-01,11.54,24.71,4.87,11.29,16.16,6.39,0.4,4.32,58.4,0.45,1.25,0.79,20,Good,18.48,89.66,0.004,0.33,3.11,91.56
KwaZulu-Natal,Empangeni,2014-01-01,15.92,19.27,5.71,16.02,21.73,2.96,0.37,4.31,38.27,0.75,2.12,1.3,96,Satisfactory,10.35,76.19,0.0083,0.84,8.74,192.57
KwaZulu-Natal,KwaDukuza,2014-01-01,21.07,27.62,8.85,18.59,27.44,4.95,0.61,5.27,30.18,0.73,2.25,2.04,86,Satisfactory,13.29,70.58,0.0049,0.63,5.69,96.77
KwaZulu-Natal,Amanzimtoti,2014-01-01,16.66,34.86,1.37,3.05,4.42,5.71,0.44,3.75,39.88,1.45,5.67,2.09,65,Satisfactory,4.2,75.73,0.0035,0.5,7.33,195.13
KwaZulu-Natal,Dundee,2014-01-01,15.69,19.07,3.82,12.1,15.92,2.17,0.56,2.56,42.24,1.05,3.14,1.76,88,Satisfactory,20.13,82.11,0.0067,1.16,8.35,127.95
Western Cape,Cape Town,2014-01-01,16.71,27.97,8.97,22.92,31.88,2.18,0.54,3.15,28.0,1.06,3.94,2.42,91,Satisfactory,21.27,37.89,0.0072,0.77,6.0,4193.13
Western Cape,Stellenbosch,2014-01-01,9.6,41.19,2.78,6.26,9.04,5.69,0.3,3.08,40.42,0.59,2.34,1.35,19,Good,15.68,79.48,0.0036,1.04,8.8,75.22
Western Cape,George,2014-01-01,11.56,17.05,8.12,14.92,23.04,2.08,0.42,4.49,41.32,0.72,1.94,1.56,17,Good,14.62,60.92,0.0057,1.2,5.36,270.54
Western Cape,Worcester,2014-01-01,13.59,22.72,6.98,12.76,19.74,2.81,0.34,5.89,57.85,1.0,2.82,1.62,85,Satisfactory,14.24,69.97,0.0006,0.35,6.41,96.35
Western Cape,Paarl,2014-01-01,9.16,23.2,2.25,4.33,6.58,8.14,0.38,3.67,50.94,1.26,4.03,2.44,26,Good,3.85,63.87,0.0037,0.35,3.92,98.31
Western Cape,Mossel Bay,2014-01-01,10.0,16.8,2.66,8.11,10.77,3.73,0.57,1.85,34.03,1.21,4.47,2.75,23,Good,18.98,66.03,0.0051,1.42,3.58,118.4
Western Cape,Hermanus,2014-01-01,11.12,22.25,4.43,11.31,15.74,6.96,0.27,6.46,38.47,1.21,2.82,2.63,27,Good,29.69,61.0,0.0092,0.15,8.32,147.37
Western Cape,Oudtshoorn,2014-01-01,19.72,27.39,3.06,7.64,10.7,6.49,0.32,5.03,44.9,0.85,2.98,2.08,78,Satisfactory,3.53,69.32,0.0039,0.75,4.93,94.67
Western Cape,Wellington,2014-01-01,14.94,30.0,2.99,5.71,8.7,6.87,0.45,3.88,53.77,0.87,2.16,2.15,77,Satisfactory,18.07,85.74,0.0056,1.34,5.63,252.95
Western Cape,Saldanha,2014-01-01,7.37,7.72,3.76,11.54,15.3,4.68,0.35,4.07,26.56,1.27,3.29,3.22,43,Good,19.04,88.61,0.0078,0.95,5.2,137.42
Eastern Cape,Gqeberha,2014-01-01,19.13,21.85,8.27,18.72,27.0,4.95,0.71,5.98,19.42,0.96,3.15,1.58,89,Satisfactory,27.3,60.67,0.0027,0.61,8.6,3544.28
Eastern Cape,East London,2014-01-01,12.01,14.02,7.68,14.23,21.91,1.26,0.45,1.4,50.53,0.79,3.0,2.28,85,Satisfactory,29.08,55.41,0.0061,0.86,10.3,197.75
Eastern Cape,Makhanda,2014-01-01,18.84,18.71,5.92,10.79,16.7,4.02,0.27,4.59,45.54,1.36,4.75,3.97,60,Satisfactory,11.36,82.03,0.0042,-0.21,5.55,115.31
Eastern Cape,Mthatha,2014-01-01,15.17,20.23,4.88,13.55,18.44,8.47,0.49,3.81,28.19,1.08,2.38,2.4,87,Satisfactory,13.24,83.27,0.0073,-0.39,4.81,182.08
Eastern Cape,Kariega,2014-01-01,8.93,17.42,3.07,6.45,9.52,7.62,0.34,3.0,53.36,0.93,3.58,1.61,28,Good,12.87,83.57,0.008,-0.12,5.63,138.64
Eastern Cape,Queenstown,2014-01-01,26.3,21.19,6.58,12.46,19.05,4.91,0.45,4.59,43.77,1.02,3.79,2.31,53,Satisfactory,13.36,53.3,0.0017,1.19,6.48,150.79
Eastern Cape,King William's Town,2014-01-01,13.94,28.31,5.23,14.03,19.26,6.88,0.24,4.37,63.43,1.34,5.29,3.98,66,Satisfactory,14.39,68.2,0.0038,1.7,6.67,129.81
Eastern Cape,Graaff-Reinet,2014-01-01,12.27,29.58,5.8,10.98,16.79,11.76,0.36,3.85,17.18,0.89,2.45,1.59,65,Satisfactory,12.95,54.69,0.0062,1.55,7.38,260.81
Eastern Cape,Aliwal North,2014-01-01,21.65,14.63,3.16,9.18,12.33,6.75,0.29,5.72,35.92,0.77,1.83,1.98,92,Satisfactory,11.64,77.3,0.005,0.77,6.96,249.84
Mpumalanga,eMalahleni,2014-01-01,31.85,36.59,6.53,15.56,22.08,6.72,0.56,15.08,41.07,1.28,3.33,1.73,83,Satisfactory,13.63,46.56,0.0056,0.45,20.1,870.97
Mpumalanga,Mbombela,2014-01-01,21.69,28.17,7.3,16.11,23.4,8.05,0.4,4.11,45.25,0.63,1.73,1.06,63,Satisfactory,11.04,80.87,0.0052,0.1,10.5,192.89
Mpumalanga,Secunda,2014-01-01,37.05,57.31,12.09,22.32,34.41,5.65,0.33,9.01,47.97,1.19,3.26,3.33,139,Moderate,11.68,69.18,0.0048,0.5,22.71,1310.16
Mpumalanga,Standerton,2014-01-01,14.76,18.7,3.77,7.63,11.4,7.07,0.3,6.23,34.73,1.22,3.75,1.85,56,Satisfactory,8.05,84.61,0.0073,-0.43,7.34,2.0
Mpumalanga,Ermelo,2014-01-01,10.58,22.89,4.25,8.07,12.32,3.84,0.45,3.86,24.53,1.38,3.42,2.47,16,Good,16.83,66.82,0.0043,0.78,7.94,257.67
Mpumalanga,Bethal,2014-01-01,24.7,17.71,4.81,8.53,13.34,6.64,0.31,3.86,24.54,0.47,1.03,0.74,80,Satisfactory,4.4,74.33,0.0031,0.25,6.94,79.92
Mpumalanga,Middelburg,2014-01-01,8.3,34.68,12.66,24.59,37.24,3.17,0.53,23.73,39.96,1.43,3.26,3.03,35,Good,4.44,61.66,0.0048,1.05,20.78,1038.91
Mpumalanga,Lydenburg,2014-01-01,18.35,19.87,4.17,10.11,14.29,8.54,0.45,6.44,39.12,0.87,2.1,1.76,77,Satisfactory,6.75,63.05,0.0065,0.89,4.71,180.88
Mpumalanga,Piet Retief,2014-01-01,31.14,29.68,5.42,12.38,17.8,7.69,0.32,4.96,21.95,1.42,4.76,1.81,65,Satisfactory,10.94,66.75,0.0067,0.77,5.3,136.87
Free State,Bloemfontein,2014-01-01,25.28,23.31,4.8,8.46,13.25,4.61,0.49,3.9,35.39,1.03,2.08,2.11,84,Satisfactory,16.46,77.57,0.0063,1.1,4.18,236.42
Free State,Welkom,2014-01-01,13.07,33.21,5.41,17.46,22.87,4.39,0.43,5.4,45.97,1.4,5.57,1.75,54,Satisfactory,16.2,54.43,0.0064,0.47,7.78,193.95
Free State,Botshabelo,2014-01-01,17.42,28.08,9.2,17.18,26.38,2.44,0.5,6.99,28.7,0.52,1.31,1.46,69,Satisfactory,9.74,40.52,0.0046,1.26,5.51,2.0
Free State,Sasolburg,2014-01-01,33.24,57.95,5.85,16.74,22.59,1.38,0.36,13.34,40.46,0.94,3.3,1.58,72,Satisfactory,11.32,69.33,0.0058,0.8,9.32,110.36
Free State,Kroonstad,2014-01-01,16.17,18.32,4.31,13.2,17.5,8.42,0.4,0.68,38.27,0.74,2.51,0.76,98,Satisfactory,16.1,95.71,0.0034,0.33,6.22,39.55
Free State,Virginia,2014-01-01,6.01,23.55,5.95,11.79,17.74,6.92,0.4,7.13,53.83,0.76,1.7,2.16,16,Good,13.17,59.84,0.0038,1.39,4.46,90.23
Free State,Phuthaditjhaba,2014-01-01,16.03,18.67,4.96,12.4,17.36,6.47,0.33,1.75,37.06,0.65,2.15,1.43,85,Satisfactory,7.92,64.29,0.0053,-0.08,8.49,42.66
Free State,Bethlehem,2014-01-01,15.09,0.0,5.0,14.16,19.16,5.48,0.26,4.7,26.44,1.11,2.67,1.46,70,Satisfactory,17.31,69.35,0.006,0.39,5.47,144.82
Limpopo,Polokwane,2014-01-01,17.84,18.13,8.03,13.86,21.9,5.47,0.53,4.4,50.69,1.52,4.46,2.36,89,Satisfactory,12.7,64.17,0.0053,0.83,8.31,146.44
Limpopo,Mokopane,2014-01-01,14.29,26.41,8.01,15.64,23.66,6.27,0.34,1.66,20.15,0.75,1.95,1.78,99,Satisfactory,13.92,40.93,0.0091,0.51,5.02,108.53
Limpopo,Tzaneen,2014-01-01,15.93,21.35,4.55,11.6,16.15,4.57,0.44,5.18,28.42,0.55,1.44,0.64,79,Satisfactory,6.19,73.91,0.0036,1.0,6.86,131.19
Limpopo,Thohoyandou,2014-01-01,14.37,36.86,4.28,12.87,17.15,11.39,0.57,3.4,43.57,0.73,2.56,2.07,85,Satisfactory,14.27,72.3,0.0028,-0.17,5.33,151.45
Limpopo,Bela-Bela,2014-01-01,14.66,24.59,5.82,17.49,23.31,8.29,0.41,2.36,36.48,0.82,2.13,1.89,80,Satisfactory,7.51,60.12,0.0072,0.98,2.63,195.02
Limpopo,Lephalale,2014-01-01,16.82,8.17,4.66,14.29,18.95,4.04,0.4,1.53,34.57,1.5,5.29,4.17,65,Satisfactory,12.82,71.87,0.0034,0.87,5.8,265.02
Limpopo,Musina,2014-01-01,17.68,34.18,9.47,16.21,25.67,7.16,0.28,2.91,29.73,0.94,3.08,1.77,65,Satisfactory,12.57,62.01,0.0054,0.81,6.09,258.01
North West,Rustenburg,2014-01-01,27.24,62.48,12.18,27.13,39.31,1.85,0.32,17.16,49.77,1.37,3.26,3.2,71,Satisfactory,7.78,75.42,0.0052,0.63,17.59,691.85
North West,Klerksdorp,2014-01-01,9.23,16.72,9.32,16.65,25.96,4.25,0.39,3.7,42.72,0.29,1.08,0.77,40,Good,15.99,65.85,0.003,0.82,6.74,95.32
North West,Potchefstroom,2014-01-01,3.16,24.37,10.78,19.83,30.61,7.54,0.57,6.75,56.57,1.06,2.29,2.38,48,Good,11.8,59.39,0.0051,1.19,6.47,28.49
North West,Mahikeng,2014-01-01,10.88,23.85,2.04,5.09,7.13,5.98,0.48,2.7,22.03,0.75,2.92,1.5,34,Good,12.62,65.16,0.0037,0.26,7.48,220.68
North West,Brits,2014-01-01,13.76,37.09,5.8,11.28,17.08,5.76,0.24,2.59,35.2,0.92,3.11,1.24,94,Satisfactory,11.06,75.2,0.0061,1.15,6.03,71.06
North West,Lichtenburg,2014-01-01,18.59,24.48,4.41,8.2,12.61,6.08,0.64,4.4,37.09,1.65,4.96,3.04,81,Satisfactory,20.54,96.29,0.0082,1.54,4.01,30.4
Northern Cape,Kimberley,2014-01-01,20.42,31.4,5.32,9.52,14.84,0.72,0.52,5.61,38.96,0.62,2.31,1.32,74,Satisfactory,10.86,45.5,0.005,1.62,7.86,237.73
Northern Cape,Upington,2014-01-01,16.9,26.96,2.51,6.42,8.92,2.71,0.53,5.31,48.44,0.99,2.92,2.46,99,Satisfactory,2.83,38.97,0.0051,1.91,7.77,174.07
Northern Cape,Kuruman,2014-01-01,13.36,12.52,3.89,8.09,11.98,6.08,0.4,3.85,45.1,0.46,1.11,1.01,85,Satisfactory,11.87,20.99,0.0052,0.76,7.23,215.61
Northern Cape,De Aar,2014-01-01,13.7,28.73,7.13,17.24,24.37,3.79,0.53,4.81,39.45,0.83,2.6,2.2,71,Satisfactory,20.67,41.66,0.0043,0.83,7.81,205.59
Gauteng,Johannesburg,2014-02-01,26.51,21.73,5.43,14.56,19.99,4.77,0.59,0.0,39.03,1.07,2.7,2.33,54,Satisfactory,16.79,78.04,0.0028,0.04,5.22,4379.33
Gauteng,Pretoria,2014-02-01,29.96,25.88,5.86,15.43,21.28,5.27,0.51,5.82,56.1,1.19,2.88,1.62,64,Satisfactory,6.45,70.48,0.0053,1.87,8.16,2846.03
Gauteng,Centurion,2014-02-01,15.53,16.14,4.21,13.3,17.51,7.88,0.39,3.03,52.2,0.86,2.26,2.56,74,Satisfactory,16.5,70.93,0.0044,1.18,6.33,104.47
Gauteng,Soweto,2014-02-01,19.22,27.82,6.22,13.52,19.74,4.31,0.54,5.2,53.4,0.56,2.03,0.6,78,Satisfactory,16.36,43.92,0.0091,1.13,9.9,127.17
Gauteng,Krugersdorp,2014-02-01,22.28,18.97,5.7,9.7,15.4,3.53,0.42,5.03,28.2,0.94,3.38,1.02,92,Satisfactory,14.05,39.36,0.0067,0.48,11.69,27.33
Gauteng,Boksburg,2014-02-01,9.61,37.49,5.05,13.62,18.67,4.59,0.38,5.64,50.38,0.79,2.14,1.87,35,Good,2.1,83.62,0.0052,0.25,6.2,244.4
Gauteng,Benoni,2014-02-01,18.68,28.13,3.63,8.48,12.11,11.64,0.36,4.4,37.86,0.97,3.6,1.15,84,Satisfactory,4.02,59.28,0.0017,0.33,6.5,40.6
Gauteng,Germiston,2014-02-01,7.66,22.68,2.29,4.9,7.19,10.57,0.33,5.16,32.86,1.05,2.53,1.28,26,Good,15.07,66.77,0.002,-0.12,8.71,241.24
Gauteng,Vereeniging,2014-02-01,13.94,19.9,6.37,15.1,21.47,4.71,0.27,4.69,34.83,1.13,3.03,2.57,56,Satisfactory,7.31,65.97,0.0066,1.54,9.32,232.86
Gauteng,Vanderbijlpark,2014-02-01,30.02,64.91,6.3,13.85,20.15,5.7,0.25,8.65,30.83,1.27,2.71,2.2,71,Satisfactory,13.93,68.95,0.0043,0.49,18.85,594.21
Gauteng,Roodepoort,2014-02-01,7.8,16.29,5.67,12.2,17.88,5.52,0.46,2.07,34.66,0.86,2.89,2.41,46,Good,16.05,89.28,0.0046,0.71,11.8,137.46
Gauteng,Springs,2014-02-01,8.72,33.68,5.47,13.02,18.49,4.3,0.33,4.56,34.78,0.93,3.52,2.42,43,Good,8.53,70.41,0.0022,0.63,6.44,112.82
KwaZulu-Natal,Durban,2014-02-01,5.65,33.97,4.48,11.25,15.72,2.45,0.49,4.31,23.53,0.78,2.6,1.64,25,Good,14.91,74.57,0.0051,0.87,11.53,4390.42
KwaZulu-Natal,Pietermaritzburg,2014-02-01,18.56,20.57,4.59,9.24,13.83,5.7,0.34,3.51,49.61,0.81,3.04,1.54,89,Satisfactory,14.1,73.36,0.001,0.43,4.92,55.31
KwaZulu-Natal,Richards Bay,2014-02-01,23.06,46.37,7.36,18.27,25.63,7.37,0.21,9.7,17.06,0.73,2.79,0.93,81,Satisfactory,13.37,76.49,0.0094,1.32,26.13,1176.65
KwaZulu-Natal,Newcastle,2014-02-01,15.29,24.39,4.21,9.29,13.49,2.58,0.49,1.71,45.86,1.34,3.17,2.67,72,Satisfactory,0.0,56.74,0.002,0.12,6.45,120.14
KwaZulu-Natal,Ladysmith,2014-02-01,24.38,28.79,7.31,13.26,20.57,2.29,0.42,2.37,45.96,1.22,2.54,2.98,84,Satisfactory,11.3,69.59,0.0044,0.85,7.37,189.63
KwaZulu-Natal,Port Shepstone,2014-02-01,8.29,9.35,5.14,12.58,17.72,3.91,0.4,0.05,40.45,1.26,4.31,2.87,26,Good,24.23,95.33,0.0056,-0.1,6.11,238.6
KwaZulu-Natal,Empangeni,2014-02-01,4.38,21.76,6.97,11.71,18.68,2.56,0.23,4.64,57.54,0.84,2.07,2.47,29,Good,16.73,67.12,0.0085,0.62,9.96,27.86
KwaZulu-Natal,KwaDukuza,2014-02-01,24.76,30.31,4.05,10.9,14.95,7.24,0.39,4.69,31.98,1.4,4.76,1.73,69,Satisfactory,13.85,63.39,0.0061,0.93,8.07,164.8
KwaZulu-Natal,Amanzimtoti,2014-02-01,12.0,23.9,6.6,16.92,23.52,6.91,0.34,1.2,35.5,1.33,3.54,3.58,40,Good,13.48,73.49,0.0026,1.11,3.88,153.98
KwaZulu-Natal,Dundee,2014-02-01,21.47,26.43,3.51,10.51,14.02,6.81,0.57,5.28,44.38,0.59,1.93,1.54,66,Satisfactory,4.53,72.14,0.0029,0.24,7.2,172.94
Western Cape,Cape Town,2014-02-01,21.31,11.43,7.33,19.0,26.34,4.69,0.8,1.9,32.35,1.18,4.12,1.76,99,Satisfactory,22.94,50.09,0.0047,0.48,6.14,2641.76
Western Cape,Stellenbosch,2014-02-01,11.44,13.25,4.72,12.52,17.24,5.2,0.42,4.78,31.72,1.04,2.52,1.53,38,Good,9.52,66.24,0.0051,0.79,4.95,211.38
Western Cape,George,2014-02-01,12.27,24.19,8.55,15.55,24.1,4.02,0.53,4.66,38.78,0.83,2.95,1.42,65,Satisfactory,13.95,100.0,0.004,0.61,7.77,144.1
Western Cape,Worcester,2014-02-01,22.18,19.88,8.76,16.08,24.84,4.73,0.24,4.69,34.6,0.69,1.68,0.8,56,Satisfactory,18.14,69.35,0.0022,1.01,6.35,68.83
Western Cape,Paarl,2014-02-01,14.58,32.35,7.93,15.04,22.97,2.79,0.41,2.75,38.9,0.8,2.71,2.27,96,Satisfactory,12.18,76.5,0.0071,0.59,8.4,85.58
Western Cape,Mossel Bay,2014-02-01,5.78,17.58,3.32,5.54,8.86,12.2,0.38,4.14,31.61,1.25,3.86,2.82,25,Good,16.85,66.95,0.0037,0.86,8.17,152.01
Western Cape,Hermanus,2014-02-01,11.85,13.8,2.17,6.32,8.49,1.12,0.42,3.93,36.34,1.32,4.64,1.33,26,Good,30.91,90.57,0.0035,0.2,6.53,178.87
Western Cape,Oudtshoorn,2014-02-01,7.24,35.29,8.45,17.63,26.08,8.7,0.39,4.09,23.44,1.32,5.06,1.54,19,Good,16.85,91.16,0.0024,0.11,8.38,55.56
Western Cape,Wellington,2014-02-01,18.82,22.07,7.77,14.32,22.09,7.4,0.5,3.89,28.1,1.15,4.02,1.75,73,Satisfactory,18.76,100.0,0.0044,0.93,8.5,203.86
Western Cape,Saldanha,2014-02-01,14.83,21.3,4.55,9.95,14.5,5.04,0.28,2.35,32.46,1.01,2.75,2.91,78,Satisfactory,19.48,59.32,0.0051,0.79,9.25,74.32
Eastern Cape,Gqeberha,2014-02-01,22.92,28.09,12.43,35.55,47.98,6.25,0.75,0.0,42.73,0.93,3.42,1.1,66,Satisfactory,14.18,76.55,0.0072,1.49,8.22,4512.69
Eastern Cape,East London,2014-02-01,14.03,12.86,3.75,6.66,10.41,5.93,0.58,4.23,37.91,1.36,2.9,1.47,88,Satisfactory,27.3,100.0,0.0041,0.61,5.02,181.05
Eastern Cape,Makhanda,2014-02-01,2.96,32.41,4.81,11.79,16.6,5.09,0.24,4.96,33.6,0.5,1.46,0.65,41,Good,8.22,81.56,0.0026,1.52,6.83,178.62
Eastern Cape,Mthatha,2014-02-01,8.24,13.79,4.12,10.6,14.72,6.47,0.26,4.47,24.3,0.52,1.71,1.49,34,Good,15.01,70.31,0.0028,0.53,7.81,205.58
Eastern Cape,Kariega,2014-02-01,7.33,40.85,2.47,5.22,7.69,6.85,0.35,4.86,35.36,1.15,3.49,3.36,36,Good,4.48,60.29,0.0059,1.47,6.56,296.24
Eastern Cape,Queenstown,2014-02-01,23.18,11.89,9.02,20.59,29.61,6.35,0.32,5.6,37.21,1.03,2.49,1.93,73,Satisfactory,14.87,71.75,0.0011,1.15,8.13,48.39
Eastern Cape,King William's Town,2014-02-01,16.25,17.0,4.69,9.16,13.85,5.75,0.33,7.02,27.38,1.35,2.84,3.74,62,Satisfactory,9.29,64.42,0.0064,0.05,8.0,36.86
Eastern Cape,Graaff-Reinet,2014-02-01,9.23,9.49,4.93,13.89,18.82,5.96,0.43,3.8,55.79,0.72,1.45,1.47,49,Good,13.18,100.0,0.0059,1.7,8.04,203.01
Eastern Cape,Aliwal North,2014-02-01,13.94,27.7,5.27,12.2,17.47,9.89,0.22,2.43,44.8,0.9,2.39,1.3,57,Satisfactory,15.54,54.48,0.0014,0.52,5.39,284.03
Mpumalanga,eMalahleni,2014-02-01,38.45,52.8,7.39,22.46,29.85,3.06,0.47,24.91,37.08,0.99,3.67,2.91,144,Moderate,12.09,85.68,0.0061,0.88,20.83,786.27
Mpumalanga,Mbombela,2014-02-01,17.48,22.87,6.18,13.91,20.09,4.64,0.42,5.32,38.44,1.28,4.29,2.69,70,Satisfactory,13.97,80.62,0.0037,0.82,5.35,302.3
Mpumalanga,Secunda,2014-02-01,18.59,53.58,9.46,17.84,27.31,3.44,0.58,12.12,12.68,1.06,3.78,2.76,59,Satisfactory,5.47,95.35,0.0067,0.87,19.86,664.57
Mpumalanga,Standerton,2014-02-01,26.76,24.41,5.81,14.33,20.14,10.61,0.71,5.03,35.2,1.18,4.01,1.96,94,Satisfactory,14.76,90.84,0.0047,0.73,4.91,168.51
Mpumalanga,Ermelo,2014-02-01,18.44,33.84,3.78,11.91,15.69,6.73,0.31,6.04,57.78,0.55,1.25,1.44,96,Satisfactory,8.57,68.77,0.0055,1.11,6.73,230.93
Mpumalanga,Bethal,2014-02-01,6.11,23.65,5.23,11.6,16.83,3.75,0.52,4.69,39.56,1.03,3.21,1.69,49,Good,13.44,88.26,0.005,1.09,6.13,71.4
Mpumalanga,Middelburg,2014-02-01,33.77,49.13,5.32,15.54,20.86,6.63,0.22,5.14,53.34,0.7,2.24,1.96,64,Satisfactory,17.05,71.04,0.0042,0.87,21.43,509.29
Mpumalanga,Lydenburg,2014-02-01,13.15,34.87,3.54,6.91,10.45,4.81,0.14,5.35,46.71,1.26,2.8,1.39,58,Satisfactory,10.57,70.39,0.0026,1.36,7.95,114.65
Mpumalanga,Piet Retief,2014-02-01,23.28,1.23,4.03,11.1,15.13,7.64,0.38,6.83,38.33,0.86,2.49,2.28,65,Satisfactory,13.19,51.13,0.0032,1.18,4.67,248.38
Free State,Bloemfontein,2014-02-01,20.55,26.25,4.94,15.58,20.53,7.51,0.34,6.38,52.75,1.04,3.7,3.06,73,Satisfactory,17.06,78.7,0.0056,1.66,3.75,79.36
Free State,Welkom,2014-02-01,9.75,33.06,3.75,11.34,15.09,9.51,0.33,2.68,29.55,1.29,3.13,2.19,32,Good,13.28,58.96,0.0068,1.94,8.51,99.77
Free State,Botshabelo,2014-02-01,19.38,45.9,6.91,12.6,19.51,9.71,0.28,6.0,31.69,1.17,3.64,3.22,51,Satisfactory,8.65,32.05,0.006,1.21,6.4,81.09
Free State,Sasolburg,2014-02-01,17.58,41.56,6.29,11.87,18.15,6.16,0.38,13.24,44.35,1.11,2.33,2.35,85,Satisfactory,13.57,67.42,0.0048,-0.07,15.95,882.66
Free State,Kroonstad,2014-02-01,11.08,15.15,3.4,9.29,12.69,10.24,0.42,2.15,38.66,0.71,2.82,2.11,26,Good,9.84,83.46,0.0048,0.36,9.38,79.83
Free State,Virginia,2014-02-01,17.93,26.27,5.19,10.75,15.95,4.33,0.46,5.96,47.65,0.95,2.48,2.3,58,Satisfactory,9.36,52.63,0.0053,0.54,7.44,43.04
Free State,Phuthaditjhaba,2014-02-01,17.26,29.26,6.82,15.41,22.22,3.76,0.24,2.92,35.38,0.97,2.54,1.21,55,Satisfactory,8.73,83.42,0.0075,0.53,7.09,172.95
Free State,Bethlehem,2014-02-01,10.13,33.44,4.99,10.48,15.47,6.2,0.37,4.46,46.59,1.43,4.44,3.37,45,Good,8.9,55.18,0.0047,1.54,9.04,266.6
