State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Bangkok Metro,Bangkok,2014-11-01,41.2926584575003,61.69796530179075,17.891352958756787,57.102730597573746,39.746864284855185,5.7656920635207936,1.6293363826430327,6.743128542056377,48.92648639269133,1.0563565049804577,1.7811281652852484,0.8836075580176764,115.0,Unhealthy for Sensitive Groups,13.606847706085146,74.21547654916228,0.7514344942203457,5.643541903495009,4.160192093897845,1313.8601480450118
Bangkok Metro,Bangkok,2014-12-01,41.27416197143795,67.40585576394882,23.946870914725082,40.990244279031344,34.41667105269091,3.4046598827227563,0.653110042932836,13.673422538698734,55.79057051205925,0.5073178724475781,1.2393354204507119,0.4891295703118458,115.0,Unhealthy for Sensitive Groups,9.02252017100027,77.47829029291594,0.6035595790135404,5.1353183905261,6.094812680707859,1455.8291520431799
Bangkok Metro,Bangkok,2015-01-01,46.93569817252828,76.4832293973662,31.282339314097538,68.91510914597147,53.10464768383658,10.282815448248463,1.1148547920443324,6.975116556648131,48.61593492297176,0.7634694751026313,1.919312592540123,0.5219463809235295,129.0,Unhealthy for Sensitive Groups,16.705619472655087,69.34707634358831,0.7688628434591227,2.4702065731839125,8.53026086847018,1352.9984686035057
Bangkok Metro,Bangkok,2015-02-01,29.693758042737617,46.67559020260594,9.037538428731569,34.90838567435101,23.291339774633766,9.058935724254331,1.1756069149622344,8.178592557605143,25.664214058987703,0.5277258391646825,1.3543434367946963,0.7688607991112822,88.0,Moderate,19.180198402202375,51.31553560076018,0.5032095851008569,1.0005332099715327,5.800044594119069,1440.8078380342238
Bangkok Metro,Bangkok,2015-03-01,31.200657339895738,58.48478253921351,20.21943673901365,33.02117229542424,28.217522788252086,9.132332421561289,0.340665674447187,5.774933176940714,31.725692257564972,0.8486635585195483,2.3493838199053,1.2722107610691273,91.0,Moderate,19.77075001979827,62.36890252731978,0.1697194926265167,2.2051698937455764,3.3486861644385906,1269.4878990539128
Bangkok Metro,Bangkok,2015-04-01,40.50169976607222,65.44324601172377,15.692275536224079,45.764267211682615,32.57196765639055,6.202018692024206,1.2514913175819378,5.278476660736207,38.53489740358331,0.9432021970321757,2.2024342609438348,1.3054931590243986,113.0,Unhealthy for Sensitive Groups,26.825588840182757,65.37944306287964,0.5432508755348107,3.9382698837131844,1.224473828352537,1334.4411030542963
Bangkok Metro,Bangkok,2015-05-01,36.89735103732461,63.55757509424143,17.79814974152097,50.46072106787225,36.17720152897841,7.562694663469887,0.7797328489710821,10.516829140365632,48.623609385288,0.7309206349859299,1.4077080949798666,0.9828555814384441,104.0,Unhealthy for Sensitive Groups,9.098951058685751,61.37182710866506,0.635761589593072,2.6498043411579912,2.807504397871936,1398.0392784485452
Bangkok Metro,Bangkok,2015-06-01,47.51397866076219,91.55297898203128,30.453567688633143,57.65508490786383,46.69758587614339,10.373212958340751,1.7667088669391324,11.9754083558156,25.546133180073145,0.7606817995597751,2.118953956734242,0.7501963703244819,131.0,Unhealthy for Sensitive Groups,3.98746648023189,60.629702497267616,0.799042746849339,1.6649474429120594,4.079841618707644,1236.045697400685
Bangkok Metro,Bangkok,2015-07-01,37.735807395830314,71.93816722097704,23.757137959865954,30.40837892615366,28.7077239495904,10.946337889193337,1.4097434674686666,9.275237177534121,66.13640236784003,0.9509043223734911,2.044527933979782,0.8590062194125212,107.0,Unhealthy for Sensitive Groups,18.993512413994466,73.05561497275885,0.6246324166741123,1.9995794631845718,8.504139529795465,1147.8642904581166
Bangkok Metro,Bangkok,2015-08-01,33.701570389317666,64.81808010992539,22.134213791288044,51.828265941400645,39.20011425832501,4.4645851522444095,0.7285060221701233,9.360807596343385,49.693620665985144,0.9357737419009493,2.0137071585112443,0.9260171421215061,96.0,Moderate,8.002412141664072,79.51055866247644,0.8162017560345722,5.026098373990559,3.2779266285104085,1175.1391701942607
Bangkok Metro,Bangkok,2015-09-01,56.72519015137243,84.46400653319314,38.35568559886125,48.37506077670641,45.96729557905086,6.099955788495808,0.94412861690187,12.010490609013086,49.285852093533244,1.1762677443555216,2.6333394799180163,0.7257519710561519,152.0,Unhealthy,8.213420512025806,85.62267930600915,0.5614257724608045,2.5682150605911502,7.135297561120938,1389.5957202506488
Bangkok Metro,Bangkok,2015-10-01,43.19378959610771,57.20964484260876,20.683898281726382,66.9891221177689,46.4667008117325,3.8303497337835717,0.9865506097723661,13.003501956548375,42.40256042617695,0.46945302912105574,1.2925601998109346,0.34916610256984304,120.0,Unhealthy for Sensitive Groups,16.78542157834739,63.8797580487824,0.650790634390193,1.67250919728992,4.570634003959797,1498.6201641913478
Bangkok Metro,Bangkok,2015-11-01,45.54022563750339,67.52462201034038,25.61845010891879,37.45784926199482,33.43043866658421,8.603793237780096,1.7742102230321581,6.341618472808094,23.350159491882703,0.7030059507834399,2.0782032863656297,0.7675318141636134,126.0,Unhealthy for Sensitive Groups,15.56701694515417,85.18320106694172,0.12029392953944967,3.983146289947843,2.9343597728825426,1229.2526394813326
Bangkok Metro,Bangkok,2015-12-01,33.60201451029235,50.23820865355054,15.328949242893529,47.606778648534466,33.35593578245684,10.653014936309685,0.6196869293469617,10.567546101310537,46.36216969894705,0.8372323732198806,1.4707233984174923,1.200936113884171,96.0,Moderate,10.797109695526718,63.33882665382128,0.8753371756535169,3.8545421193617813,1.8907703224846348,1220.2094610767433
Bangkok Metro,Bangkok,2016-01-01,40.64493820379854,78.71104566424377,17.89542518494282,49.90140694163385,35.93232102708564,7.163853448851743,1.603017420062063,11.134441596376018,56.22351035412736,0.7215307417260709,1.2144924432402853,1.0350909544790234,114.0,Unhealthy for Sensitive Groups,9.88978480214483,66.85496864494282,0.2489746385862811,3.004981367394507,3.6376336252817323,1542.4575649766393
Bangkok Metro,Bangkok,2016-02-01,45.88738071767893,80.5080288549282,21.688127384142966,55.275064404765764,40.79049164812163,6.011430107000857,1.5868656956637548,11.285624644384914,42.701015610387586,1.0333080501184033,1.9960610188455217,1.2843575728289964,127.0,Unhealthy for Sensitive Groups,14.159986721178262,71.15213682239407,0.7652090792803663,3.5385996466300176,2.5164738089103,1072.6657381028429
Bangkok Metro,Bangkok,2016-03-01,35.79205138062158,48.5767134188663,21.376103092528563,30.71755462646503,27.60963859106661,6.994094438584126,0.6451005415725265,4.9498660403848165,61.03737203822721,0.7333947037501157,2.0948453423769355,0.760096743048542,102.0,Unhealthy for Sensitive Groups,11.601159433091823,79.4641100782031,0.5003024190456248,2.291692505301176,2.402121641005838,1420.2399223273628
Bangkok Metro,Bangkok,2016-04-01,48.00558414676537,66.95650939853229,24.030457636637898,47.57334226413007,37.95001394740702,14.91893994492946,1.6193283975072053,8.808033080335845,44.0651253743216,1.35156556710935,3.0980378621270575,1.1364611870138261,132.0,Unhealthy for Sensitive Groups,14.618756229492407,94.67639060544437,0.9030030723945226,4.4782758055831575,1.3787189038053906,1350.8971233237194
Bangkok Metro,Bangkok,2016-05-01,40.19489048064956,56.63352699647252,25.146882927860606,57.158655786886285,43.62193551881585,11.575784299770644,0.4619993996872911,7.580313139142343,55.440391759972336,0.6487468997884724,0.9786268581071185,0.6309875917683613,113.0,Unhealthy for Sensitive Groups,9.00214766692795,45.94944703640076,0.37396330501959263,2.10804268066793,2.857797100055651,1307.2974452752426
Bangkok Metro,Bangkok,2016-06-01,42.666450001653786,74.2948856008931,25.518265759535478,64.55467437881947,47.73865827332813,10.192991518188983,1.1281820596214043,7.259431772506044,43.339091720643424,0.8072990821294653,1.915623150699775,1.1999948833064933,119.0,Unhealthy for Sensitive Groups,9.608406590854548,61.01330148392264,0.9748085504409818,3.9177815746310887,2.3759655414552205,1313.482498294172
Bangkok Metro,Bangkok,2016-07-01,40.186347102164824,72.92977353779158,12.385085949394767,49.15975526175961,32.618765841911824,8.960203686748017,0.8326801673205485,15.522134016555762,50.69020828216578,0.4539287104772167,1.0546750627053079,0.6225594231889248,113.0,Unhealthy for Sensitive Groups,6.265413119864725,73.18427026896201,0.7622408951278679,3.397848367595669,3.680155118819993,1320.34926435632
Bangkok Metro,Bangkok,2016-08-01,59.818225476071504,113.75935440882586,33.02535891698151,64.76368034413612,51.82819080839235,7.961775606142854,1.3643388692157654,22.413438496409785,58.021886070621676,1.5612105150194098,2.5287637940235537,1.6175044018502913,153.0,Unhealthy,15.83110878464719,48.50309889889489,0.6531303700283817,1.6928574408285408,3.930806205939036,1313.335369351139
Bangkok Metro,Bangkok,2016-09-01,44.89202220209653,87.91858270875363,21.307030884774353,38.066395223503974,31.467915837387512,5.2801035077138625,1.0857418453165821,11.844309528501844,28.793782569682705,0.7414563875086502,1.2778599020783703,1.0144721811566417,124.0,Unhealthy for Sensitive Groups,10.761802149214006,42.056170418544795,0.946798815928572,2.9934073555463403,2.2222170516112154,1347.3246610866224
Bangkok Metro,Bangkok,2016-10-01,36.5383125683528,52.658767253831584,17.635274863855997,49.17117182494637,35.407416745065255,4.8149287270759045,0.9164314046113309,5.908309996786832,54.709754507853205,0.8929480932802952,1.464032031778682,1.1365148313028826,104.0,Unhealthy for Sensitive Groups,17.643608654616372,62.25553738506594,0.5858753426176472,3.580839530514128,3.0818182004779167,1121.9705632760333
Bangkok Metro,Bangkok,2016-11-01,51.58035929682551,78.23919032950896,32.35889825202745,52.75418841680582,45.10993593448163,6.296267970460366,1.5315430219179074,19.257089201558642,60.814654488031515,0.5189309930836928,1.1840617191115421,0.49982576711803817,141.0,Unhealthy for Sensitive Groups,2.994001757919887,50.45130785053083,0.42717728964469287,1.161937126030145,3.6408105939590683,1323.0663081257203
Bangkok Metro,Bangkok,2016-12-01,35.23325080023182,51.73037547152314,18.287579045642055,29.737250254402085,25.453159529023395,5.1386603605938985,1.0888241011530952,11.444533577059309,77.85581644161674,0.9635823904138087,2.212840362990987,1.006632530432424,100.0,Moderate,7.069478849769909,73.86526100983886,0.7255149396399223,5.004464182419463,5.190566200505834,1382.9952969471226
Bangkok Metro,Bangkok,2017-01-01,46.670908760038046,72.3927912553237,30.534382755431828,62.19745124521073,49.14787202034056,6.176561113940464,1.8328189096950598,5.209945963488632,46.06727717783447,1.373954231434006,3.009247873103891,1.397559622735206,129.0,Unhealthy for Sensitive Groups,13.127662514972975,54.6234444379981,0.31970918983584984,4.619540081938983,5.805834421185516,1196.373888995152
Bangkok Metro,Bangkok,2017-02-01,29.322639008961794,56.89370704300624,17.157328130396817,34.85218013940772,27.56503938299641,7.694313121641267,0.9642268964919503,7.248950943721432,13.511906172304723,0.5688361811959677,1.2380519593889359,0.348731974848398,87.0,Moderate,10.614601407928513,72.82806729702664,0.5703209888296813,2.2801071899526715,3.506268008218638,1377.73915127498
Bangkok Metro,Bangkok,2017-03-01,34.374511608812554,58.52531461749807,17.913795602274153,27.828563730080653,24.24345044614805,7.9240952343111255,1.0530264948649046,9.675853951792158,18.287449520983888,0.6755308796551444,1.6014624999690523,0.6006964234968364,98.0,Moderate,8.596265896399167,87.10485812766701,0.9049459372127059,2.23212882720767,3.7824978012140216,1319.557167108539
Bangkok Metro,Bangkok,2017-04-01,46.57488988695299,84.6142012863695,28.0294762279907,41.39293183531774,36.79387627355347,6.138856173846577,1.014110777996413,5.586285872196143,31.69265549714177,1.0398920854173381,2.592694065252046,0.6602123285674408,128.0,Unhealthy for Sensitive Groups,12.59880151689323,94.32830822663786,0.4962068197121647,2.576064509987844,1.9885793385545276,1225.1815970146724
Bangkok Metro,Bangkok,2017-05-01,50.907732639963285,83.64565375606395,16.053225084591773,69.20201401228988,45.18527672134728,9.485628663920615,0.68899756989208,5.851808707371122,64.23633149178073,1.501891650342038,4.424081913079154,2.0972805118368174,139.0,Unhealthy for Sensitive Groups,12.568825481380948,69.68105460687526,0.4819589001530372,5.004170982512636,3.5972035867012067,1201.0689572460747
Bangkok Metro,Bangkok,2017-06-01,46.37094624951976,61.2189482481036,14.413641755767674,39.45875697019897,28.552371324762323,7.432980883554849,0.5454917016414768,11.085307994236258,77.95129680203986,0.9817466935928139,2.275394141571683,1.1073030935777028,128.0,Unhealthy for Sensitive Groups,18.353398804237916,53.8111508404911,0.4034756590342457,5.504047286323673,1.727802172248444,1190.431075838701
Bangkok Metro,Bangkok,2017-07-01,44.07481374089408,59.277840725014194,14.691886546054402,65.79357962427413,42.657297070274126,8.64409589353454,1.0723640764425517,4.433287794638876,38.903201718423524,0.5058514555801872,0.9603756533479706,0.48747124683203397,122.0,Unhealthy for Sensitive Groups,15.329945109381866,85.55596609348912,0.6909769109715318,1.8669379239377921,5.110412048765383,1168.1137010827472
Bangkok Metro,Bangkok,2017-08-01,42.59117043528569,71.40606161992862,20.231918866550966,44.68073678228886,34.403707493885115,5.766228845199277,1.279766770613799,4.857551431522067,45.798776104049594,0.9073360620549751,2.687439576738904,0.6257733991220539,118.0,Unhealthy for Sensitive Groups,19.631166094802545,68.89840709375041,0.34013169110238634,1.0317072760620492,1.6080115428672075,1177.558092100887
Bangkok Metro,Bangkok,2017-09-01,33.17182407706058,59.81385168827779,13.075671546980272,28.89044210872924,22.242040237526044,10.078617663530023,0.978727887007965,4.960557667445991,10.0,0.6097298239555086,1.011324868213634,0.3881491382198302,95.0,Moderate,21.67561462873342,69.03311581034677,0.8267001854423742,4.714382804906521,4.499436052027462,1282.9059906903917
Bangkok Metro,Bangkok,2017-10-01,39.24124633284233,56.928507024310115,27.22182986387352,55.24405821018387,43.706920679250416,6.3954616992452475,1.5141565546330369,14.636640823093312,54.77051560229117,0.9895538135296271,1.94842475154721,0.8218758906711116,110.0,Unhealthy for Sensitive Groups,10.830538363097862,72.94246328671173,0.6686503818144123,3.1876435105310508,2.7993603387823613,1358.433289119088
Bangkok Metro,Bangkok,2017-11-01,41.3148898323217,74.58728694489145,21.356329889860127,50.385234599054016,38.0230291791245,12.825662710215969,0.8871504647157672,13.629164832888048,47.01621875756541,0.6637968831382773,1.894235271852945,0.6347401392747818,115.0,Unhealthy for Sensitive Groups,19.511669331094367,49.06667235937238,0.9622338341385308,4.271890500722232,8.765544222118073,1524.245656801705
Bangkok Metro,Bangkok,2017-12-01,53.45697780975132,99.82909073763983,30.201390878561536,55.87922177298629,45.62272470532035,7.325025937726498,1.5413525393076282,12.569221655009411,41.2495367223584,1.5229518448917794,4.44062116949232,1.734507258560751,145.0,Unhealthy for Sensitive Groups,18.369755653483708,46.86460043122274,0.9303671914193122,5.369284967790704,5.22343126536892,1310.74616029148
Bangkok Metro,Bangkok,2018-01-01,47.74894631654769,75.84099961907566,19.650030982010716,53.71177138572208,38.88175525489838,7.7159478155164285,1.7493406468703123,11.63936433889037,30.546467249711707,1.2415451434340097,3.063524295531687,1.1382985965328203,131.0,Unhealthy for Sensitive Groups,13.794141091413968,76.91592139742016,0.3862945728601352,5.646394650184971,5.115398101864187,1138.0480346553145
Bangkok Metro,Bangkok,2018-02-01,30.89567875709813,56.30717256947734,13.245557192229452,25.245783402499786,20.400410515206495,9.780765459026682,0.6834844843746614,9.448126102307832,39.713928889688376,0.510746954088806,0.7773221971320735,0.5276463910417444,91.0,Moderate,16.62701621238154,58.836923992267096,0.8407043375836899,3.0298264027099284,3.6162182346384646,1382.6418488139727
Bangkok Metro,Bangkok,2018-03-01,47.592671755158364,75.3306786453706,20.664013032978367,63.30581257991672,44.5040075748344,10.435550580364959,1.1580389092584977,11.532463988027835,24.821475849930508,0.8109699341402958,1.7548229413763725,0.9828320725121452,131.0,Unhealthy for Sensitive Groups,14.96517640715038,73.78415995217448,0.14769710389246357,2.2305527792508677,6.362685495057956,1332.148756818593
Bangkok Metro,Bangkok,2018-04-01,41.91934175666947,74.40035259055409,24.29201885571399,45.801867223940654,37.14975962221697,10.758781040573993,1.5799059052416289,4.995843721042554,32.088611477290904,0.853324341069337,2.473899911340971,0.5455703170289831,117.0,Unhealthy for Sensitive Groups,13.709055687509425,64.67794160806328,0.392785693660311,4.998915217263025,4.332083431604975,1352.6416146398365
Bangkok Metro,Bangkok,2018-05-01,39.58462399755233,72.62978634960551,19.375980045940782,54.27962617229312,39.03747129566397,13.32676409904191,1.0492798645268002,12.731183514921947,25.940630687886156,0.4746933991174349,1.345542070985006,0.5090424132945994,111.0,Unhealthy for Sensitive Groups,15.293971780402194,81.49940747362639,0.7944007421194834,2.887494608501044,2.762793233193419,1338.3277056279355
Bangkok Metro,Bangkok,2018-06-01,49.89341031072694,99.50485463970992,25.299624247953602,64.98800883287754,47.852445532840505,9.985656570212102,1.6957921052591278,5.853741754945891,29.745938545047274,1.1875811974179142,3.373518046195095,1.0169360315585427,136.0,Unhealthy for Sensitive Groups,15.631325695671622,89.85172358630638,0.16615260133069307,1.4903297811716956,5.478882644167756,1233.7169337558348
Bangkok Metro,Bangkok,2018-07-01,53.24799617996761,82.09657113345304,28.58358786701038,70.3407812667818,52.42991564090986,7.799040533465854,2.0270827955119786,13.089845195907104,27.672819587423035,1.1811963955901388,2.292440209389407,1.540077400251503,145.0,Unhealthy for Sensitive Groups,19.10448707577086,67.95058904059502,0.6366857564557674,4.628787758511488,3.950185978547362,1356.1820886668002
Bangkok Metro,Bangkok,2018-08-01,52.45024095292959,83.27674482664152,31.864814932725018,75.2301237559469,56.760317504996124,6.411062253794548,1.4230663611403858,18.804054048096756,53.655992157901395,0.8588263242740418,2.350799068824897,0.7648940924789477,143.0,Unhealthy for Sensitive Groups,8.782393180608,78.13245671498451,0.7827215839637492,4.709557626010002,1.0008928492784377,1361.1314253850278
Bangkok Metro,Bangkok,2018-09-01,38.286259814218894,54.210818596001495,12.869845812623412,49.96075358942014,33.30021768308308,7.598515150400965,0.5082734180395952,5.1768348890784,27.752580254740955,0.8714305439739396,2.1859559599175915,0.6560346124271783,108.0,Unhealthy for Sensitive Groups,17.81082484767208,64.92751977984338,0.7368573720487924,2.0134558423806745,2.0703148465720465,1193.7408681067955
Bangkok Metro,Bangkok,2018-10-01,42.52630099319028,61.35912190548466,25.97291982786704,48.26653271502744,39.346909847734075,12.452049471286651,1.4735787967409089,13.267711488112099,44.21544748443426,0.5088218973896995,1.4453378649003705,0.6667997961121148,118.0,Unhealthy for Sensitive Groups,8.243076042153621,84.8416070893615,0.7978899767742865,1.1276443655431314,6.541837662512899,1321.212783775829
Bangkok Metro,Bangkok,2018-11-01,47.650107451228514,85.07338215256736,25.03031685624952,52.984158132863556,41.34767174422993,3.839101090932894,1.645523316097251,5.427269934273212,28.62066898056412,1.38380805597838,3.3998381435968903,1.7877522350072368,131.0,Unhealthy for Sensitive Groups,13.580283774437783,42.564552167354876,0.24751578911532357,1.5984535815484415,3.386548532049041,1296.5735706189926
Bangkok Metro,Bangkok,2018-12-01,52.80436101697887,102.54247381015432,29.973771275074892,47.29505420300899,40.95247750338446,5.542975650622718,0.7101952015814627,21.011799683368498,29.208918785454287,0.598771568030911,1.2351029501128463,0.6092714601639564,144.0,Unhealthy for Sensitive Groups,15.306197980103443,74.19086200918939,0.38573194572779196,2.5705842422751104,5.5021644455869545,1360.473218866401
Bangkok Metro,Bangkok,2019-01-01,41.16660609723768,64.88777055274946,17.743659621033174,58.60291684938175,40.46368552931992,7.343039769399314,1.088590982241491,12.540415012627541,28.61830071878665,0.6824099421863237,1.672997931204119,0.5226134081926458,115.0,Unhealthy for Sensitive Groups,1.439975598803228,59.40253408111118,0.7827400502189997,2.804381425880259,1.4056277343070387,1539.4758300181543
Bangkok Metro,Bangkok,2019-02-01,43.51472818668946,62.047264196650175,20.180161226917388,61.30732412018928,43.18836723396654,5.503053591359781,1.071009252777359,17.001068783142994,59.66420393370608,1.2797971555222865,2.606639455721007,1.312642054546644,121.0,Unhealthy for Sensitive Groups,12.542723082474138,74.48856086193868,0.6285158633029511,5.433803288004356,6.04538497919264,1284.640643511817
Bangkok Metro,Bangkok,2019-03-01,36.149320207951774,54.20842343636313,14.18739095670681,36.042270997137614,26.62172083553755,6.773684045473555,1.280224125760847,10.86168464095942,42.26183909025668,0.6494982924442712,0.9766793235669319,0.647984501693741,103.0,Unhealthy for Sensitive Groups,16.228484708121353,63.450890129210926,0.17823117701919614,3.5636023545736997,0.18152581437423754,1435.1839999894244
Bangkok Metro,Bangkok,2019-04-01,35.430347007354634,57.34529897490948,24.507879595326454,52.79637322497465,40.971253994759586,13.418703615039533,0.6462082521291278,6.118287420685394,33.79243837814071,0.9818467479066465,2.675682956524248,0.7190882089253331,101.0,Unhealthy for Sensitive Groups,13.453261579223456,71.27940363195194,0.9311396081331732,5.408675596803246,0.8499813787261212,1178.6440758603826
Bangkok Metro,Bangkok,2019-05-01,51.500206579153584,77.4282549561305,25.68836427563995,65.46719682493232,48.31244738330331,7.1057208811101225,1.1736037668960524,19.462409803462855,29.938257858588333,0.6704290179721663,1.859804309793221,0.6212452350058685,140.0,Unhealthy for Sensitive Groups,9.41158288247296,59.7353187448359,0.25339274584391336,1.9377610310168767,1.0037246050271498,1334.597232596378
Bangkok Metro,Bangkok,2019-06-01,55.84992022856658,81.73665750872912,39.00730258407262,66.06763375261407,55.68971625844395,9.234945695488834,1.5718251503946277,16.08483597255611,24.835001715487056,0.6330443455781865,1.659916149487459,0.843935490677758,151.0,Unhealthy,17.623803096542765,22.51091458512409,0.6327467743077577,4.881645436023307,4.52386264455607,1313.8459442602662
Bangkok Metro,Bangkok,2019-07-01,44.42391902735733,80.63781546931936,22.03046076025868,36.16093865123727,30.841441688092857,3.025409450012794,1.1335809469288065,12.118006173053136,34.22460036185672,0.5403479159096107,0.9949123313426168,0.5688376992371933,123.0,Unhealthy for Sensitive Groups,10.042542426263196,83.40187306033349,0.2869807372807504,1.4580225030694356,4.48267910324076,1308.3108744789329
Bangkok Metro,Bangkok,2019-08-01,53.02826318313619,69.22794392181616,20.56969010797496,58.659490814539836,41.991465888932844,4.69268819204461,2.0495968978523194,12.129343837370074,23.45151161316816,1.5612077525946222,2.660045627705172,1.1185606078490526,144.0,Unhealthy for Sensitive Groups,15.03968448063124,36.4345330219952,0.8356515043697438,5.097247328953218,2.2289479910373466,1175.366932139661
Bangkok Metro,Bangkok,2019-09-01,47.89308820038107,80.33880530474032,24.08931141787954,62.86143184871807,46.083893931296736,10.798050828866003,1.859196265827282,8.878333181416396,38.48067377254203,0.5639668732247556,0.9897077127666338,0.7873431497156985,132.0,Unhealthy for Sensitive Groups,13.448002387842365,49.394885003831526,0.6238514188827847,2.8668859001462317,0.3454634415266451,1458.181500824149
Bangkok Metro,Bangkok,2019-10-01,39.839041963159005,73.92679094606147,12.582692447531196,34.73160786794344,25.076579167201558,13.004085315634669,0.4958835161335669,10.31914334488355,34.38270078529523,0.9176817938212127,2.066138750806819,1.1650991020783057,112.0,Unhealthy for Sensitive Groups,13.573180135852606,72.13954865482916,0.4698077936795089,4.350143037474108,6.339931583169314,1366.3387362734434
Bangkok Metro,Bangkok,2019-11-01,47.89116484406731,71.1835022196159,31.699541335553278,55.92030287275623,46.43851743040404,8.664231791865571,0.9068388306297217,10.048395506942622,33.311635472448714,0.9009281566620758,1.7085100581031094,0.9809970778433879,132.0,Unhealthy for Sensitive Groups,14.844446298078491,72.28468623127698,0.7611879615155577,5.712567107010075,4.661957678221192,1301.026341438156
